product,review_original,source,review_date,original_rating,review_en,rating,threat_category
Kiko Milano General,"dopo qualche iniziale disguido in negozio rispetto ai benefit previsti dal programma fedeltà, il servizio clienti ha saputo risolvere prontamente ogni criticità fornendo riscontri rapidi immediati e risolutivi.",Trustpilot,2025-03-15T17:29:33.000Z,3.0,"dopo qualche iniziale disguido in negozio rispetto ai benefit previsti dal programma fedeltà, il servizio clienti ha saputo risolvere prontamente ogni criticità fornendo riscontri rapidi immediati e risolutivi.",3.0,Neutral/Positive
Kiko Milano General,"ho effettuato un ordine il 03/03 con consegna prevista il 08/03 ma che risulta ancora in preparazione, dopo la mia richiesta di spiegazioni il 12/03 hanno risposto che alcuni prodotti erano mancanti ( in realtà tutti segnalati come disponibili online ), stavano facendo il possibile per concludere l’ordine.
mi hanno chiesto di aspettare altri 7 giorni dalla mia segnalazione, nonostante nessuno mi abbia mai informato di questa problematica così da poter valutare se procedere o meno con l’ordine!
ho chiesto quindi di annullarlo ma mi hanno risposto che non era più possibile, avrei solo potuto rifiutare il pacco alla consegna o fare il reso una volta ricevuto ed accettato, chissà quando! oggi 15/03 ancora risulta in preparazione. sconsiglio di acquistate online, io da oggi eviterò anche il negozio, una catena come kiko non può permettersi certe situazioni.",Trustpilot,2025-03-15T10:39:19.000Z,3.0,"ho effettuato un ordine il 03/03 con consegna prevista il 08/03 ma che risulta ancora in preparazione, dopo la mia richiesta di spiegazioni il 12/03 hanno risposto che alcuni prodotti erano mancanti ( in realtà tutti segnalati come disponibili online ), stavano facendo il possibile per concludere l’ordine.
mi hanno chiesto di aspettare altri 7 giorni dalla mia segnalazione, nonostante nessuno mi abbia mai informato di questa problematica così da poter valutare se procedere o meno con l’ordine!
ho chiesto quindi di annullarlo ma mi hanno risposto che non era più possibile, avrei solo potuto rifiutare il pacco alla consegna o fare il reso una volta ricevuto ed accettato, chissà quando! oggi 15/03 ancora risulta in preparazione. sconsiglio di acquistate online, io da oggi eviterò anche il negozio, una catena come kiko non può permettersi certe situazioni.",3.0,Neutral/Positive
Kiko Milano General,"visited braehead store today in glasgow 
the manageress (i think ) was very pushy when i asked for some advice on make up but she went to the skin care stuff telling me i need to do skin routines and to use 3 items she then proceeded to start recommending 3 items for morning night and somewhere inbetween advising me my make up was just so straight (no definition in it ) and basically boring 
we had been in about 20/25 mins and still getting told about this skin care
she was horrified and didnt hide it that i didnt have a regular skin care routine and how dry my skin looked even although she kept saying how good my skin was (make up your mind ) 
she kept saying how i should be like her that does this that and the next thing to her face and so should i and telling me what age she was 
told her i dont like a fully made up face and caked make up (like hers ) a bit of foundation and mascarra full face is for going out 
looking at what she was recommending to me was going to cost at least £100 plus and plus make up
eventually she moved away from the skin care to move on to the make up and basically dropped me like a ton of bricks onto a young girl 
by this point my daughter came over to me as she say i was getting overwhelmed by her pushiness and she made an excuse she had ro leave the centre as she was going to be late for work 
we left the shop and went straight to boots and got what i was looking for from a lovely assistant who listened to what i was looking for and recommended exactly what i needed and colour matched me also and got £100 sale from me (a bit more than i wanted to pay but happy to do so as it was leftover christmas money ) i genuinely think if the girl had recommended more stuff i would have took it because she wasnt pushy so well done boots but shame on kiko",Trustpilot,2025-03-14T23:03:19.000Z,3.0,"visited braehead store today in glasgow 
the manageress (i think ) was very pushy when i asked for some advice on make up but she went to the skin care stuff telling me i need to do skin routines and to use 3 items she then proceeded to start recommending 3 items for morning night and somewhere inbetween advising me my make up was just so straight (no definition in it ) and basically boring 
we had been in about 20/25 mins and still getting told about this skin care
she was horrified and didnt hide it that i didnt have a regular skin care routine and how dry my skin looked even although she kept saying how good my skin was (make up your mind ) 
she kept saying how i should be like her that does this that and the next thing to her face and so should i and telling me what age she was 
told her i dont like a fully made up face and caked make up (like hers ) a bit of foundation and mascarra full face is for going out 
looking at what she was recommending to me was going to cost at least £100 plus and plus make up
eventually she moved away from the skin care to move on to the make up and basically dropped me like a ton of bricks onto a young girl 
by this point my daughter came over to me as she say i was getting overwhelmed by her pushiness and she made an excuse she had ro leave the centre as she was going to be late for work 
we left the shop and went straight to boots and got what i was looking for from a lovely assistant who listened to what i was looking for and recommended exactly what i needed and colour matched me also and got £100 sale from me (a bit more than i wanted to pay but happy to do so as it was leftover christmas money ) i genuinely think if the girl had recommended more stuff i would have took it because she wasnt pushy so well done boots but shame on kiko",3.0,Product Quality Threat
Kiko Milano General,"uso i prodotti kiko da parecchi anni, i rossetti sono fantastici. peccato però che spesso cambiano i colori, se un colore è largamente richiesto perché non lo lasciate? per il resto grazie",Trustpilot,2025-03-12T14:46:45.000Z,3.0,"uso i prodotti kiko da parecchi anni, i rossetti sono fantastici. peccato però che spesso cambiano i colori, se un colore è largamente richiesto perché non lo lasciate? per il resto grazie",3.0,Neutral/Positive
Kiko Milano General,"muchas gracias a maria del kiko milán en fun palma. una dependienta de las que ya no hay. natural, atenta, entendía perfectamente lo que quiero y lo que necesito. ha asesorado de maravilla. me he dejado un dineral pero no lo lamento ya que me encanta la marca. gracias maria. hasta la próxima. lucie s.",Trustpilot,2025-03-11T19:42:04.000Z,3.0,"muchas gracias a maria del kiko milán en fun palma. una dependienta de las que ya no hay. natural, atenta, entendía perfectamente lo que quiero y lo que necesito. ha asesorado de maravilla. me he dejado un dineral pero no lo lamento ya que me encanta la marca. gracias maria. hasta la próxima. lucie s.",3.0,Neutral/Positive
Kiko Milano General,"online eine bestellung aufgegeben, da die nächste filiale weit entfernt ist. daher auch versucht, die retoure per post zurück zu senden. es wurde kein retourenlabel der sendung beigefügt, sodass ich fast 8 € dafür bezahlen musste. diese retoure kam ein paar tage später an mich zurück mit dem vermerk ""ware nicht abgeholt"". nach ewig langem email verkehr kam doch seitens kiko wieder der vorschlag, die retoure per post auf eine kosten zu versenden!!!!!!! ich also viel benzin verfahren, um zum nächsten shop zu gelangen und dort die ware zurück zu geben. dies dauerte, nach vielen telefonaten seitens der verkäuferin, 30 minuten!!!!!!! es ist einfach unfassbar und kundenunfreundlich. niemals!!!!! wieder!!!! weder online noch im shop!!!!",Trustpilot,2025-03-11T16:40:45.000Z,3.0,"online eine bestellung aufgegeben, da die nächste filiale weit entfernt ist. daher auch versucht, die retoure per post zurück zu senden. es wurde kein retourenlabel der sendung beigefügt, sodass ich fast 8 € dafür bezahlen musste. diese retoure kam ein paar tage später an mich zurück mit dem vermerk ""ware nicht abgeholt"". nach ewig langem email verkehr kam doch seitens kiko wieder der vorschlag, die retoure per post auf eine kosten zu versenden!!!!!!! ich also viel benzin verfahren, um zum nächsten shop zu gelangen und dort die ware zurück zu geben. dies dauerte, nach vielen telefonaten seitens der verkäuferin, 30 minuten!!!!!!! es ist einfach unfassbar und kundenunfreundlich. niemals!!!!! wieder!!!! weder online noch im shop!!!!",3.0,Neutral/Positive
Kiko Milano General,conseiller très agréable de bons conseils et produits de bonne qualité,Trustpilot,2025-03-09T09:51:47.000Z,3.0,conseiller très agréable de bons conseils et produits de bonne qualité,3.0,Neutral/Positive
Kiko Milano General,"je suis venue en en boutique pour des renseignements et je suis tombée sur deux conseillère qui mon vraiment bien conseillée je vraiment contente…
je recommande vraiment ce magasin… 
merci pour votre gentillesse et votre professionnalisme",Trustpilot,2025-03-08T15:58:41.000Z,3.0,"je suis venue en en boutique pour des renseignements et je suis tombée sur deux conseillère qui mon vraiment bien conseillée je vraiment contente…
je recommande vraiment ce magasin… 
merci pour votre gentillesse et votre professionnalisme",3.0,Neutral/Positive
Kiko Milano General,"puse una queja hace dos meses y me llegó hoy una carta certificada diciendo que el problema está resuelto. es mentira y lo puedo demostrar. todavía estoy esperando que me llame la encargada o que de la cara. 
suponía que para los accidentes en el trabajo se tenía un seguro pero en mi caso no supieron decirme si lo tenían y me dieron largas. muy profesionales",Trustpilot,2025-03-06T19:54:36.000Z,3.0,"puse una queja hace dos meses y me llegó hoy una carta certificada diciendo que el problema está resuelto. es mentira y lo puedo demostrar. todavía estoy esperando que me llame la encargada o que de la cara. 
suponía que para los accidentes en el trabajo se tenía un seguro pero en mi caso no supieron decirme si lo tenían y me dieron largas. muy profesionales",3.0,Neutral/Positive
Kiko Milano General,"sono cliente da sempre 
da diverso tempo se non riesco a passare al negozio faccio l'ordine online e non ho mai avuto problemi...tranne quest'ultimo ordine.
ordine effettuato in data 26.02.25... ad oggi, 5 marzo risulta ancora in preparazione. la consegna era prevista per il 3 marzo. ieri ho provato a contattare via mail il servizio clienti ma finora non mi hanno ancora risposto. mi sembra assurda tutta questa attesa. e soprattutto non ricevere un'adeguata assistenza mi sembra poco simpatico  e poco professionale. ho ordinato online perchè non riuscivo a passare al negozio  ma visto il  protrarsi dei tempi dovrò comunque rivolgermi altrove. decisamente poco soddisfatta del servizio. una buona azienda si riconosce anche dal servizio di assistenza offerto ai propri clienti!",Trustpilot,2025-03-05T16:00:30.000Z,3.0,"sono cliente da sempre 
da diverso tempo se non riesco a passare al negozio faccio l'ordine online e non ho mai avuto problemi...tranne quest'ultimo ordine.
ordine effettuato in data 26.02.25... ad oggi, 5 marzo risulta ancora in preparazione. la consegna era prevista per il 3 marzo. ieri ho provato a contattare via mail il servizio clienti ma finora non mi hanno ancora risposto. mi sembra assurda tutta questa attesa. e soprattutto non ricevere un'adeguata assistenza mi sembra poco simpatico  e poco professionale. ho ordinato online perchè non riuscivo a passare al negozio  ma visto il  protrarsi dei tempi dovrò comunque rivolgermi altrove. decisamente poco soddisfatta del servizio. una buona azienda si riconosce anche dal servizio di assistenza offerto ai propri clienti!",3.0,Neutral/Positive
Kiko Milano General,"ho usato il vostro eyeliner waterproof per anni, prodotto eccellente che non si smuove nemmeno con le bombe, dal costo di 7,90. per un periodo ho smesso di acquistarlo, e sono tornata oggi a prenderlo dopo forse 3 anni circa. vedere il costo a 10,99 è stato uno shock, un aumento di prezzo veramente eccessivo. follia.",Trustpilot,2025-03-05T13:04:43.000Z,3.0,"ho usato il vostro eyeliner waterproof per anni, prodotto eccellente che non si smuove nemmeno con le bombe, dal costo di 7,90. per un periodo ho smesso di acquistarlo, e sono tornata oggi a prenderlo dopo forse 3 anni circa. vedere il costo a 10,99 è stato uno shock, un aumento di prezzo veramente eccessivo. follia.",3.0,Neutral/Positive
Kiko Milano General,"horrendous experience with the assistant store manager at the regent street store this morning - she deliberately opened and squeezed out a bit of product on an untouched / unopened bb cream i was returning. then she declined to accept the return, as according to her the product had ""been opened"", by me -- which it certainly had not -- i bought it, put it in the bag and simply came back to return it the next day. total fraud, and stolen my money. the assistant manager (maria / marina / andrea?) was an absolutely illegal scammer, not to mention disgustingly rude. she took off her name tag so i couldn’t get her name but stay away from this awful assistant manager at branch (has a tight bun, brown hair). beware.",Trustpilot,2025-03-03T17:36:58.000Z,3.0,"horrendous experience with the assistant store manager at the regent street store this morning - she deliberately opened and squeezed out a bit of product on an untouched / unopened bb cream i was returning. then she declined to accept the return, as according to her the product had ""been opened"", by me -- which it certainly had not -- i bought it, put it in the bag and simply came back to return it the next day. total fraud, and stolen my money. the assistant manager (maria / marina / andrea?) was an absolutely illegal scammer, not to mention disgustingly rude. she took off her name tag so i couldn’t get her name but stay away from this awful assistant manager at branch (has a tight bun, brown hair). beware.",3.0,Fraud & Scam Threat
Kiko Milano General,"nul.
j'étais cliente depuis plus de 20 ans. ont augmenté leur prix, ont changé la texture de certains rouges à lèvres. 
même en frottant , le rouge a levres ne part pas. 
bref qualité devenue médiocre,  prix toujours plus élevés. j'ai supprimé mon compte sans regrets.",Trustpilot,2025-03-02T21:37:53.000Z,3.0,"nul.
j'étais cliente depuis plus de 20 ans. ont augmenté leur prix, ont changé la texture de certains rouges à lèvres. 
même en frottant , le rouge a levres ne part pas. 
bref qualité devenue médiocre,  prix toujours plus élevés. j'ai supprimé mon compte sans regrets.",3.0,Neutral/Positive
Kiko Milano General,"j’ai contacté kiko pour une demande de renseignements au sujet d’un crayon à lèvre. service réactif, relation clientèle très attentionnée et attentive à ma demande. 
merci",Trustpilot,2025-03-02T19:56:23.000Z,3.0,"j’ai contacté kiko pour une demande de renseignements au sujet d’un crayon à lèvre. service réactif, relation clientèle très attentionnée et attentive à ma demande. 
merci",3.0,Neutral/Positive
Kiko Milano General,"kiko vinyl lock lip lacquer pessimo prodotto brucia sulle labbra, odore sgradevole e poi una volta applicato è  filamentoso",Trustpilot,2025-03-02T11:19:01.000Z,3.0,"kiko vinyl lock lip lacquer pessimo prodotto brucia sulle labbra, odore sgradevole e poi una volta applicato è  filamentoso",3.0,Neutral/Positive
Kiko Milano General,slechte service en onbeschoft personeel. ik koop hier al jaren. hebben mij een verkeerde kleur oogpotlood meegegeven maar omdat ik geen bon meer heb ruilen ze niet om voor de juiste kleur. ik ben daarna mijn inkopen bij de douglas gaan doen.,Trustpilot,2025-03-01T20:53:23.000Z,3.0,slechte service en onbeschoft personeel. ik koop hier al jaren. hebben mij een verkeerde kleur oogpotlood meegegeven maar omdat ik geen bon meer heb ruilen ze niet om voor de juiste kleur. ik ben daarna mijn inkopen bij de douglas gaan doen.,3.0,Neutral/Positive
Kiko Milano General,"oggi 1/03/2025 avevo preso un appuntamento su internet x makeup total look a roma - via del corso 145 -, ho avuto la fortuna e il piacere di incontrare antonio, un vero make-up artist, oltre che un ragazzo di un educazione esemplare. con poche domande discrete ma necessarie per poter fare il suo lavoro, ha scelto le tonalità ed i prodotti adatti a me! servizio iper consigliato! complimenti",Trustpilot,2025-03-01T20:08:37.000Z,3.0,"oggi 1/03/2025 avevo preso un appuntamento su internet x makeup total look a roma - via del corso 145 -, ho avuto la fortuna e il piacere di incontrare antonio, un vero make-up artist, oltre che un ragazzo di un educazione esemplare. con poche domande discrete ma necessarie per poter fare il suo lavoro, ha scelto le tonalità ed i prodotti adatti a me! servizio iper consigliato! complimenti",3.0,Neutral/Positive
Kiko Milano General,j'ai fait un cours de maquillage avec une amie dans les atlantes de saint pierre des corps. nous avons eu salomé et léa. elles ont été super! très à l'écoute de nos demandes et on pouvait leur poser des questions sans problème!,Trustpilot,2025-03-01T16:24:33.000Z,3.0,j'ai fait un cours de maquillage avec une amie dans les atlantes de saint pierre des corps. nous avons eu salomé et léa. elles ont été super! très à l'écoute de nos demandes et on pouvait leur poser des questions sans problème!,3.0,Neutral/Positive
Kiko Milano General,"nouveau programme kiko : nul
c'était mieux avant.",Trustpilot,2025-02-28T14:55:37.000Z,3.0,"nouveau programme kiko : nul
c'était mieux avant.",3.0,Neutral/Positive
Kiko Milano General,"mia figlia ha acquistato un profumo per un regalo, per errore lo stesso è stato acquistato anche da altra persona, il giorno seguente con lo scontrino in mano il negozio non ha accettato ne il reso e nemmeno il cambio in quanto secondo loro avrebbero potuto usarlo e poi renderlo in quanto la confezione non è sigillata !! dovete essere voi a sigillarla ! vergogna ! non credo nemmeno sia legale sta cosa, scriverò per principio  chi di dovere !!! e fin che non mi stancherò su tutti i social !! vergogna non acquisterò mai più in quei negozi !!! scandaloso !!!!!!!",Trustpilot,2025-02-27T11:14:02.000Z,3.0,"mia figlia ha acquistato un profumo per un regalo, per errore lo stesso è stato acquistato anche da altra persona, il giorno seguente con lo scontrino in mano il negozio non ha accettato ne il reso e nemmeno il cambio in quanto secondo loro avrebbero potuto usarlo e poi renderlo in quanto la confezione non è sigillata !! dovete essere voi a sigillarla ! vergogna ! non credo nemmeno sia legale sta cosa, scriverò per principio  chi di dovere !!! e fin che non mi stancherò su tutti i social !! vergogna non acquisterò mai più in quei negozi !!! scandaloso !!!!!!!",3.0,Neutral/Positive
Kiko Milano General,"je commande une palette et une blush de la nouvelle collection dreamphoria. déjà une plomb pour traiter la commande mais bon ok c’est pas grave , c’est pour un anniversaire mais je me suis prise à l’avance 
le produit arrive enfin. le colis ne contient pas de protection pour les produits, un minable bout de papier fait office d’emballage, rien n’est protéger donc tout est arriver défoncé .. je demande un renvoi, on me dit que c’est à moi de payer pour renvoyer le colis et qu’il n’y aura pas de renvoi mais un remboursement. mais vous craquez je crois. vous demandez aucune preuve à part le renvoi du colis, mais il est en miette le truc , je vous envoi quoi? les reste dans l’aspirateur ? le packaging vide ? mais faut arrêter. et je vais repayer le renvoi en sachant que je n’aurais peut être jamais ni de remboursement ni rien. plus jamais je commande sur votre site. ah les influenceuses elles reçoivent des produits en bon état par contre moi je paye je reçois tout casser. plus jamais allez bien vous faire voir. en plus vous démenez une copie de facture, mais il faudrait déjà la mettre dans le colis avant de l’exiger. ciao !",Trustpilot,2025-02-26T13:13:50.000Z,3.0,"je commande une palette et une blush de la nouvelle collection dreamphoria. déjà une plomb pour traiter la commande mais bon ok c’est pas grave , c’est pour un anniversaire mais je me suis prise à l’avance 
le produit arrive enfin. le colis ne contient pas de protection pour les produits, un minable bout de papier fait office d’emballage, rien n’est protéger donc tout est arriver défoncé .. je demande un renvoi, on me dit que c’est à moi de payer pour renvoyer le colis et qu’il n’y aura pas de renvoi mais un remboursement. mais vous craquez je crois. vous demandez aucune preuve à part le renvoi du colis, mais il est en miette le truc , je vous envoi quoi? les reste dans l’aspirateur ? le packaging vide ? mais faut arrêter. et je vais repayer le renvoi en sachant que je n’aurais peut être jamais ni de remboursement ni rien. plus jamais je commande sur votre site. ah les influenceuses elles reçoivent des produits en bon état par contre moi je paye je reçois tout casser. plus jamais allez bien vous faire voir. en plus vous démenez une copie de facture, mais il faudrait déjà la mettre dans le colis avant de l’exiger. ciao !",3.0,Neutral/Positive
Kiko Milano General,"andata da kiko a san biagio di callalta nel centro commerciale tiziano il 24/02/2025 e ho trovato vittoria.carinissima ,a modo,mi ha consigliata benissimo.mi sono trovata bene ,motivo per cui torno sempre in questa kiko certa di trovare personale qualificato.p.s.aveva delle unghie favolose e un make-up spettacolare.brava vittoria ti meriti un 10",Trustpilot,2025-02-26T10:27:31.000Z,3.0,"andata da kiko a san biagio di callalta nel centro commerciale tiziano il 24/02/2025 e ho trovato vittoria.carinissima ,a modo,mi ha consigliata benissimo.mi sono trovata bene ,motivo per cui torno sempre in questa kiko certa di trovare personale qualificato.p.s.aveva delle unghie favolose e un make-up spettacolare.brava vittoria ti meriti un 10",3.0,Neutral/Positive
Kiko Milano General,"no sábado 22/02 fui a uma loja da marca em portugal comprar uma base e lá uma vendedora ofereceu ajuda e aceitei, até porque elas entendem mais do que eu. informei que minha pele é oleosa, que a base que usava em casa estava crackelando e ela me perguntou qual tipo de cobertura eu queria, disse que leve e para o dia a dia. então logo ela pegou uma base e me perguntou como estava minha pele naquele momento e disse começando a ficar oleosa e a mesma disse que não era oleosa, pois pele oleosa escorre e que provavelmente eu estaria usando produtos errados para pele e informei que não utilizo nada, somente água (quente) e sabão e não discordedei, mas sempre tive diagnóstico de que minha pele é oleosa. bom ela passou dois tons um em cada lado, me sugeriu uma e realmente tbm concordei com o tom ao olhar no espelho. ela sugeriu que limpasse um lado do rosto, pois iria passar um produto onde minha pele iria ficar melhor. passou o produto (um creme) e logo após passou a base novamentente sugerindo assim que minha pele estaria melhor, não vi diferença. solicitei um pó para selar a pele e na hora de escolher os produtos dei preferencia a base e ao pó, mas a mesma me indicou que era preferível comprar a base e o tal creme, pois minha pele estava precisando mais e que era pra passar todo dia, mesmo que não usasse maquiagem. comprei os dois produtos indicados, e um dia depois fui testar a base e utilizei o creme antes. a base é de alta cobertura deixando meu rosto horroroso pesado e esfarelando. fui lavar o rosto para tirar a base é de uma gordura imensa. ontem passei o tal creme de manha e a tarde fui lavar o rosto, estava com um sebo grosso e com espinhas internas por conta da oleosidade. no final comprei produtos inadequados para minha pele e só gastei dinheiro e obtive frustação com a marca.",Trustpilot,2025-02-25T15:11:37.000Z,3.0,"no sábado 22/02 fui a uma loja da marca em portugal comprar uma base e lá uma vendedora ofereceu ajuda e aceitei, até porque elas entendem mais do que eu. informei que minha pele é oleosa, que a base que usava em casa estava crackelando e ela me perguntou qual tipo de cobertura eu queria, disse que leve e para o dia a dia. então logo ela pegou uma base e me perguntou como estava minha pele naquele momento e disse começando a ficar oleosa e a mesma disse que não era oleosa, pois pele oleosa escorre e que provavelmente eu estaria usando produtos errados para pele e informei que não utilizo nada, somente água (quente) e sabão e não discordedei, mas sempre tive diagnóstico de que minha pele é oleosa. bom ela passou dois tons um em cada lado, me sugeriu uma e realmente tbm concordei com o tom ao olhar no espelho. ela sugeriu que limpasse um lado do rosto, pois iria passar um produto onde minha pele iria ficar melhor. passou o produto (um creme) e logo após passou a base novamentente sugerindo assim que minha pele estaria melhor, não vi diferença. solicitei um pó para selar a pele e na hora de escolher os produtos dei preferencia a base e ao pó, mas a mesma me indicou que era preferível comprar a base e o tal creme, pois minha pele estava precisando mais e que era pra passar todo dia, mesmo que não usasse maquiagem. comprei os dois produtos indicados, e um dia depois fui testar a base e utilizei o creme antes. a base é de alta cobertura deixando meu rosto horroroso pesado e esfarelando. fui lavar o rosto para tirar a base é de uma gordura imensa. ontem passei o tal creme de manha e a tarde fui lavar o rosto, estava com um sebo grosso e com espinhas internas por conta da oleosidade. no final comprei produtos inadequados para minha pele e só gastei dinheiro e obtive frustação com a marca.",3.0,Neutral/Positive
Kiko Milano General,"i am shocked and disappointed by the way this incident has been handled. on 12th february at your westfield stratford city branch i spoke with fay a very helpful manager who agreed that i had been badly advised and sold a very bad colour match for my skin type. she said that if i return with the receipt she would refund the cost. she wrote and signed a note instructing staff to refund in case she was not in store when i returned.

i went back to the store on 14th february. a somewhat bewildered assistant took both the original receipt and fay’s note. she handed me a till printout that read exchange not refund and said the refund would be in my bank within 2 or 3 days. of course no refund has appeared thus far .  it is my opinion that she did not know how to refund and she also retained both my original receipt  and fay’s note.

yesterday 19th i phoned the store, spoke with yet another person who said he was a manager, had never heard of fay and was amazingly disinterested when i said i still had not been refunded.

it seems that the branch in question has no regular full time manager , so no continuity when queries arise.

kiko i have used your products for many years and introduced others to kiko but this service has left me feeling that it is time to buy my cosmetics from another brand.",Trustpilot,2025-02-24T17:28:56.000Z,3.0,"i am shocked and disappointed by the way this incident has been handled. on 12th february at your westfield stratford city branch i spoke with fay a very helpful manager who agreed that i had been badly advised and sold a very bad colour match for my skin type. she said that if i return with the receipt she would refund the cost. she wrote and signed a note instructing staff to refund in case she was not in store when i returned.

i went back to the store on 14th february. a somewhat bewildered assistant took both the original receipt and fay’s note. she handed me a till printout that read exchange not refund and said the refund would be in my bank within 2 or 3 days. of course no refund has appeared thus far .  it is my opinion that she did not know how to refund and she also retained both my original receipt  and fay’s note.

yesterday 19th i phoned the store, spoke with yet another person who said he was a manager, had never heard of fay and was amazingly disinterested when i said i still had not been refunded.

it seems that the branch in question has no regular full time manager , so no continuity when queries arise.

kiko i have used your products for many years and introduced others to kiko but this service has left me feeling that it is time to buy my cosmetics from another brand.",3.0,Neutral/Positive
Kiko Milano General,"vendeuses très accueillantes 
merci à inès de m’avoir bien conseillé et avec le sourire ! 
c’est très agréable, magasin au top",Trustpilot,2025-02-24T17:05:28.000Z,3.0,"vendeuses très accueillantes 
merci à inès de m’avoir bien conseillé et avec le sourire ! 
c’est très agréable, magasin au top",3.0,Neutral/Positive
Kiko Milano General,"produkte die immer schlechter werden wobei sich die preise erhöhen und zu krönung der inhalt teilweise massiv veringert wurde, du bekommst weniger schlechte ware zu höheren preisen....ach so schade ich habe euren bronzer 22g immer so geliebt...",Trustpilot,2025-02-23T13:30:16.000Z,3.0,"produkte die immer schlechter werden wobei sich die preise erhöhen und zu krönung der inhalt teilweise massiv veringert wurde, du bekommst weniger schlechte ware zu höheren preisen....ach so schade ich habe euren bronzer 22g immer so geliebt...",3.0,Neutral/Positive
Kiko Milano General,"ho acquistato il street heart vinyllock lip lacquer 04 e stranamente mi sono trovata malissimo nn si stende bene si addensa il colore nelle pieghe delle labbra lasciando un finish opaco e a grumi strano x un prodotto kiko che io usa da una vita nn lo
consiglio !!!!",Trustpilot,2025-02-22T18:20:04.000Z,3.0,"ho acquistato il street heart vinyllock lip lacquer 04 e stranamente mi sono trovata malissimo nn si stende bene si addensa il colore nelle pieghe delle labbra lasciando un finish opaco e a grumi strano x un prodotto kiko che io usa da una vita nn lo
consiglio !!!!",3.0,Neutral/Positive
Kiko Milano General,"vendeuses parfaites à la boutique kiko d’aéroville. elles conseillent très bien, elles sont adorables. je recommande cette boutique +++",Trustpilot,2025-02-22T16:10:58.000Z,3.0,"vendeuses parfaites à la boutique kiko d’aéroville. elles conseillent très bien, elles sont adorables. je recommande cette boutique +++",3.0,Neutral/Positive
Kiko Milano General,"je n'ai jamais reçu ma commande. je les ai contacté, pas de réponse et j'ai même fait intervenir la répression des fraudes mais rien !
ce sont des voleurs et il faut fuir ce site.",Trustpilot,2025-02-22T14:00:29.000Z,3.0,"je n'ai jamais reçu ma commande. je les ai contacté, pas de réponse et j'ai même fait intervenir la répression des fraudes mais rien !
ce sont des voleurs et il faut fuir ce site.",3.0,Fraud & Scam Threat
Kiko Milano General,"bei zwei packungen sind mir beim verbrauch - wohlbemerkt zu hause - die einzelnen rouge-paletten nach kürzesteter zeit rausgefallen und oder zerbrochen. im geschäft in luzern darauf angesprochen, war die einzige antwort: da können wir nichts machen, beweisgründe fehlen. kiko nun zwei kunden weniger.",Trustpilot,2025-02-21T08:52:23.000Z,3.0,"bei zwei packungen sind mir beim verbrauch - wohlbemerkt zu hause - die einzelnen rouge-paletten nach kürzesteter zeit rausgefallen und oder zerbrochen. im geschäft in luzern darauf angesprochen, war die einzige antwort: da können wir nichts machen, beweisgründe fehlen. kiko nun zwei kunden weniger.",3.0,Neutral/Positive
Kiko Milano General,"ordine n. 29714513 effettuato in data 18/02 ad oggi 20/02 é ancora in preparazione, non ho mai sentito di un'azienda (grande come kiko tra l'altro) che ci mettesse così tanto a spedire.",Trustpilot,2025-02-20T13:03:12.000Z,3.0,"ordine n. 29714513 effettuato in data 18/02 ad oggi 20/02 é ancora in preparazione, non ho mai sentito di un'azienda (grande come kiko tra l'altro) che ci mettesse così tanto a spedire.",3.0,Neutral/Positive
Kiko Milano General,"merci pour l’accueil et le professionnalisme du personnel de la boutique kiko gare montparnasse !
quel plaisir de faire son shopping beauté chez elles !",Trustpilot,2025-02-19T20:30:19.000Z,3.0,"merci pour l’accueil et le professionnalisme du personnel de la boutique kiko gare montparnasse !
quel plaisir de faire son shopping beauté chez elles !",3.0,Neutral/Positive
Kiko Milano General,"lamentable la atención y como resuelven. en pedido online me llegó un artículo defectuoso, y solo me dan la opción de devolverlo con gastos de envío a mi cargo. por lo que luego si encima tengo que volver a comprarlo, tendría que volver a pagar los gastos de envío. cuando el producto lo enviaron con defecto por su parte. recomiendo no comprar, nunca ninguna empresa he visto que solucione así sus errores.",Trustpilot,2025-02-19T15:47:07.000Z,3.0,"lamentable la atención y como resuelven. en pedido online me llegó un artículo defectuoso, y solo me dan la opción de devolverlo con gastos de envío a mi cargo. por lo que luego si encima tengo que volver a comprarlo, tendría que volver a pagar los gastos de envío. cuando el producto lo enviaron con defecto por su parte. recomiendo no comprar, nunca ninguna empresa he visto que solucione así sus errores.",3.0,Neutral/Positive
Kiko Milano General,"non so cosa farmene delle vostre scuse avrei voluto che mi dicesse, venga in negozio che le cambiamo la matita.",Trustpilot,2025-02-18T13:01:21.000Z,3.0,"non so cosa farmene delle vostre scuse avrei voluto che mi dicesse, venga in negozio che le cambiamo la matita.",3.0,Neutral/Positive
